1987,198721A-V1Ohelve,23.07.87,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,helvetica,Villars 1789,Pontania,helveticae,Pontania helveticae,Ohelve,Kopelke 1986,RK1,Leaf blade sausage gall,150,8,142,110,32,"0,7746478873",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,2
1987,198722A-V1Onival,23.07.87,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,glaucosericea,Floderus 1943,Pontania,nivalis,Pontania nivalis,Onival,Vikberg 1970,RK4,Leaf midrib pea gall,151,0,151,29,122,"0,1920529801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,198634H1-M1Obridg,17.07.86,Germany,Schleswig-Holstein,"Kiel, Dietrichsdorf","54,3333333333","10,1833333333",34,cinerea,Linnaeus 1753,Pontania,bridgmanii,Pontania bridgmanii,Obridg,(Cameron 1883),RK3,Leaf blade bean gall,24,0,24,22,2,"0,9166666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,
1986,198636E1-37V1Ovimin,17.07.86,Germany,Schleswig-Holstein,Katinger Watt,"54,3166666667","10,6666666667",4,purpurea,Linnaeus 1753,Pontania,viminalis,Pontania viminalis,Ovimin,(Linnaeus 1758),RK4,Leaf midrib pea gall,276,0,276,57,219,"0,2065217391",,,,,,,,,,,,,,,,,,,,,,6,,,,,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,
1986,198638A-J1Oproxi,18.07.86,Germany,Schleswig-Holstein,Katinger Watt,"54,3166666667","10,6666666667",4,alba,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,142,24,118,102,16,"0,8644067797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,84,,,
1986,198639A-O1Oproxi,18.07.86,Germany,Schleswig-Holstein,Katinger Watt,"54,3166666667","10,6666666667",4,fragilis,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,212,6,206,193,13,"0,9368932039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,6,,,,,142,,,
1986,198640A-41V1Ocolla,20.07.86,Denmark,Jylland,Hennestrand,"55,7333333333","8,1666666667",8,repens,Linnaeus 1753,Pontania,collactanea,Pontania collactanea,Ocolla,(Förster 1854),RK4,Leaf midrib pea gall,384,0,384,148,236,"0,3854166667",,,,,,,,,,,,,,,,,,,,,,2,,,,,6,,5,,1,2,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,15,,,
1986,198642A-43V1Ocolla,20.07.86,Denmark,Jylland,Vejersstrand,"55,6166666667","8,1166666667",7,repens,Linnaeus 1753,Pontania,collactanea,Pontania collactanea,Ocolla,(Förster 1854),RK4,Leaf midrib pea gall,307,0,307,80,227,"0,2605863192",,,,,,,,,,,,,,,,,,,,,,,,,,,18,,1,,1,3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,,,
1986,198645A-V1Oproxi,22.07.86,Germany,Schleswig-Holstein,Rogerfelde,"54,1","10,8166666667",6,fragilis,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,170,12,158,149,9,"0,9430379747",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,,,,,93,,,
1986,198646A-47V1Oproxi,22.07.86,Germany,Schleswig-Holstein,Altenkrempe,"54,1166666667","10,8166666667",3,alba,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,355,0,355,351,4,"0,9887323944",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,290,,,
1986,198648A-JOadaph,26.07.86,Germany,Niedersachsen,Ritterhude,"53,1666666667","8,75",6,daphnoides,Villars 1789,Pontania,acutifoliae daphnoides,Pontania acutifoliae daphnoides,Oadaph,Zinovjev 1993,RK4,Leaf midrib pea gall,30,0,30,2,28,"0,0666666667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
1986,198648M-B1Oproxi,25.07.86,Germany,Niedersachsen,Mellum,"53,8166666667","8,15",1,alba,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,51,2,49,31,18,"0,6326530612",,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,2,,,
1986,198649A-H1Oproxi,26.07.86,Germany,Niedersachsen,Stendorf,"53,2","8,7",36,fragilis,Linnaeus 1753,Pontania,proxima,Pontania proxima,Oproxi,(Serville 1823),RK3,Leaf blade bean gall,102,5,97,93,4,"0,9587628866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,7,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,62,,,
1990,199045A-ROsamol,08.08.90,Norway,S.-Trondelag,Dovrefjell,"62,1833333333","9,4833333333",970,lapponum,Linnaeus 1753,Pontania,samolad,Pontania samolad,Osamol,Malaise 1920,RK4,Leaf midrib pea gall,72,6,66,13,53,"0,196969697",,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199045T-48QOmyrsi,08.08.90,Norway,S.-Trondelag,Dovrefjell,"62,1833333333","9,4833333333",970,myrsinites,Linnaeus 1753,Pontania,myrsiniticola,Pontania myrsiniticola,Omyrsi,Kopelke 1991,RK4,Leaf midrib pea gall,568,43,525,174,351,"0,3314285714",,,,,,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199048S-49D1Oarcti,08.08.90,Norway,S.-Trondelag,Dovrefjell,"62,1833333333","9,4833333333",970,phylicifolia,Linnaeus 1753,Pontania,arcticornis,Pontania arcticornis,Oarcti,Konow 1904,RK4,Leaf midrib pea gall,240,15,225,54,171,"0,24",,,,,,,,,,,,,,,,,,,,,,26,,,,,2,,,,,,,3,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1990,199049F1-N1Onival,08.08.90,Norway,S.-Trondelag,Dovrefjell,"62,1833333333","9,4833333333",970,glauca,Linnaeus 1753,Pontania,nivalis,Pontania nivalis,Onival,Vikberg 1970,RK4,Leaf midrib pea gall,38,5,33,23,10,"0,696969697",,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199050A-51WEboreo,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,glauca,Linnaeus 1753,Euura,boreoalpina,Euura boreoalpina,Eboreo,Kopelke 2001,Knospe,Bud gall,424,43,381,4,377,"0,0104986877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199051Y-V1Onival,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,glauca,Linnaeus 1753,Pontania,nivalis,Pontania nivalis,Onival,Vikberg 1970,RK4,Leaf midrib pea gall,116,32,84,16,68,"0,1904761905",,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199052A-NOglauc,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,glauca,Linnaeus 1753,Pontania,glaucae,Pontania glaucae,Oglauc,Kopelke 1994,RK1,Leaf blade sausage gall,56,15,41,14,27,"0,3414634146",,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199052I1-Q1Elappo,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Euura,lappo,Euura lappo,Elappo,Malaise 1920,Knospe,Bud gall,54,5,49,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199052P-G1Elappc,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Euura,lapponica,Euura lapponica,Elappc,Kopelke 1996,Sproß,Shoot gall,108,2,106,0,106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199052S1-V1Osamol,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Pontania,samolad,Pontania samolad,Osamol,Malaise 1920,RK4,Leaf midrib pea gall,13,1,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199053A-MOlappo,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Pontania,lapponica,Pontania lapponica,Olappo,Malaise 1920,RK2,Leaf midrib bean gall,53,6,47,8,39,"0,170212766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199053O-WOlappl,10.08.90,Norway,Oppland,"Jotunheimen, Breiseterdalen","61,6","8,0333333333",798,lapponum,Linnaeus 1753,Pontania,lapponicola,Pontania lapponicola,Olappl,Kopelke 1994,RK1,Leaf blade sausage gall,38,9,29,6,23,"0,2068965517",,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199054A-QOnigri,15.08.90,Norway,Buskerud,Geilo,"60,5166666667","8,2166666667",874,myrsinifolia,Salisbury 1796,Pontania,nigricantis,Pontania nigricantis,Onigri,Kopelke 1986,RK1,Leaf blade sausage gall,68,23,45,37,8,"0,8222222222",,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199054S-55HEmyrsi,15.08.90,Norway,Buskerud,Geilo,"60,5166666667","8,2166666667",874,myrsinifolia,Salisbury 1796,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,228,45,183,82,101,"0,4480874317",,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,199055J-V1Ovaria,15.08.90,Norway,Buskerud,Geilo,"60,5166666667","8,2166666667",874,myrsinifolia,Salisbury 1796,Pontania,varia,Pontania varia,Ovaria,Kopelke 1991,RK4,Leaf midrib pea gall,194,37,157,89,68,"0,5668789809",,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,2,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,
1991,199101A1-3GOgalla,06.08.91,Germany,Hessen,"Vogelsberg, Hoherodskopf","50,5","9,2",680,caprea,Linnaeus 1753,Pontania,gallarum,Pontania gallarum,Ogalla,(Hartig 1837),RK4,Leaf midrib pea gall,306,45,261,88,173,"0,337164751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,3,,5,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,
1991,199101G-SOgalla,31.07.91,Germany,Hessen,"Taunus, Oberreiffenberg","50,2333333333","8,4166666667",590,caprea,Linnaeus 1753,Pontania,gallarum,Pontania gallarum,Ogalla,(Hartig 1837),RK4,Leaf midrib pea gall,50,0,50,7,43,"0,14",,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199104A-V1Hischn,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Phyllocolpa,ischnocera,Phyllocolpa ischnocera,Hischn,(Thomson 1862),Blattfalte einfach,Leaf fold,122,19,103,16,87,"0,1553398058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
1991,199105A-WEmyrsi,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Euura,myrsinifoliae,Euura myrsinifoliae,Emyrsi,Kopelke 2001,Knospe,Bud gall,137,24,113,4,109,"0,0353982301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199105Y-O1Onigri,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Pontania,nigricantis,Pontania nigricantis,Onigri,Kopelke 1986,RK1,Leaf blade sausage gall,68,16,52,45,7,"0,8653846154",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1991,199106A-J1Ovaria,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,mielichhoferi,Sauter 1849,Pontania,varia,Pontania varia,Ovaria,Kopelke 1991,RK4,Leaf midrib pea gall,144,2,142,51,91,"0,3591549296",,,,,,,,,,,,,,,,,,,,,,2,,,,,31,,,,,4,,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3
1991,199106L1-V1Ehasta,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,57,22,35,1,34,"0,0285714286",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199107A-8IEgemmf,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,waldsteiniana,Willd. 1806,Euura,gemmafoetidae,Euura gemmafoetidae,Egemmf,Kopelke 2001,Knospe,Bud gall,344,74,270,22,248,"0,0814814815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
1991,199108K-9EOfoeti,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,waldsteiniana,Willd. 1806,Pontania,foetidae,Pontania foetidae,Ofoeti,Kopelke 1989,RK2,Leaf midrib bean gall,172,1,171,31,140,"0,1812865497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,2
1991,199109G-NOmonti,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,waldsteiniana,Willd. 1806,Pontania,montivaga,Pontania montivaga,Omonti,Kopelke 1991,RK4,Leaf midrib pea gall,33,0,33,1,32,"0,0303030303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199109P-ROobscu,27.08.91,Austria,Salzburg,Obertauern I,"47,2333333333","13,5166666667",1648,waldsteiniana,Willd. 1806,Pontania,obscura,Pontania obscura,Oobscu,Kopelke 2005,RK3,Leaf blade bean gall,12,0,12,6,6,"0,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199109T-V1Ofoeti,29.08.91,Austria,Tirol,"Zillertal, Hintertux/ Weitental","47,1","11,65",1769,foetida,Schleich. 1805,Pontania,foetidae,Pontania foetidae,Ofoeti,Kopelke 1989,RK2,Leaf midrib bean gall,127,0,127,10,117,"0,0787401575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,3,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1
1991,199110A-11QOmonti,29.08.91,Austria,Tirol,"Zillertal, Hintertux/ Weitental","47,1","11,65",1769,foetida,Schleich. 1805,Pontania,montivaga,Pontania montivaga,Omonti,Kopelke 1991,RK4,Leaf midrib pea gall,260,1,259,31,228,"0,1196911197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1
1991,199111H1-V1Oobscu,29.08.91,Austria,Tirol,"Zillertal, Hintertux/ Weitental","47,1","11,65",1769,foetida,Schleich. 1805,Pontania,obscura,Pontania obscura,Oobscu,Kopelke 2005,RK3,Leaf blade bean gall,96,11,85,33,52,"0,3882352941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,1,,,2,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
1991,199111S-F1Egemmf,29.08.91,Austria,Tirol,"Zillertal, Hintertux/ Weitental","47,1","11,65",1769,foetida,Schleich. 1805,Euura,gemmafoetidae,Euura gemmafoetidae,Egemmf,Kopelke 2001,Knospe,Bud gall,88,19,69,0,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199112A-E1Okriec,30.08.91,Austria,Tirol,Falzthurn-Alm,"47,4166666667","11,65",1035,elaeagnos,Scop. 1772,Pontania,kriechbaumeri,Pontania kriechbaumeri,Okriec,Konow 1901,RK4,Leaf midrib pea gall,124,12,112,47,65,"0,4196428571",,,,,,,,,,,,,,,,,,,,,,35,,,,,7,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199112F1-13MEelaea,30.08.91,Austria,Tirol,Falzthurn-Alm,"47,4166666667","11,65",1035,elaeagnos,Scop. 1772,Euura,elaeagnos,Euura elaeagnos,Eelaea,Kopelke 1996,Sproß,Shoot gall,116,8,108,45,63,"0,4166666667",5,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,4,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1991,199113O-T1Eelaea,30.08.91,Austria,Tirol,Gramai-Alm,"47,3833333333","11,6",1333,elaeagnos,Scop. 1772,Euura,elaeagnos,Euura elaeagnos,Eelaea,Kopelke 1996,Sproß,Shoot gall,125,16,109,88,21,"0,8073394495",15,,,,,,,,,,,,,,,,,,,,,,2,69,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199114A-FEelaea,30.08.91,Austria,Tirol,Gern-Alm,"47,45","11,6166666667",1253,elaeagnos,Scop. 1772,Euura,elaeagnos,Euura elaeagnos,Eelaea,Kopelke 1996,Sproß,Shoot gall,24,0,24,2,22,"0,0833333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199114H-15VOkriec,31.08.91,Austria,Tirol,Halltal,"47,75","15,3833333333",847,elaeagnos,Scop. 1772,Pontania,kriechbaumeri,Pontania kriechbaumeri,Okriec,Konow 1901,RK4,Leaf midrib pea gall,248,38,210,97,113,"0,4619047619",,,,,,,,,,,,,,,,,,,,,,69,,,,,4,,,,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
1991,199115X-16WHcarin,01.09.91,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,pentandra,Linnaeus 1753,Phyllocolpa,carinifrons,Phyllocolpa carinifrons,Hcarin,(Benson 1940),Blattfalte einfach,Leaf fold,192,66,126,67,59,"0,5317460317",,,,,66,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199116Q1-T1Ehasta,01.09.91,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,hastata,Linnaeus 1753,Euura,hastatae,Euura hastatae,Ehasta,Malaise 1920,Knospe,Bud gall,24,9,15,2,13,"0,1333333333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,199116Y-O1Ohasta,01.09.91,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,hastata,Linnaeus 1753,Pontania,hastatae,Pontania hastatae,Ohasta,Vikberg 1970,RK4,Leaf midrib pea gall,68,0,68,10,58,"0,1470588235",,,,,,,,,,,,,,,,,,,,,,3,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
1991,199117A-C1Onival,01.09.91,Austria,Tirol,"Ötztal, Vent/ Gample","46,8666666667","10,9166666667",1833,glaucosericea,Floderus 1943,Pontania,nivalis,Pontania nivalis,Onival,Vikberg 1970,RK4,Leaf midrib pea gall,116,6,110,18,92,"0,1636363636",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,1,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
